rating	name	latitude	longitude	city
5.0	Eckford Street Studio	40.7223396	-73.9479065	Brooklyn
5.0	The Proprietary House	40.5036642	-74.2689982	Perth Amboy
3.5	William Secord Gallery	40.7739	-73.96267	New York
2.5	Ajkun Ballet Theatre	40.7638070690103	-73.9800349250436	New York
2.5	Muriel Guepin Gallery	40.717823	-73.9905624	New York
3.5	International Center of Photography School	40.7552317	-73.983603	New York
4.5	Staley-Wise Gallery	40.7238503	-73.9974823	New York
1.0	Romance Under the Stars	40.7809777375863	-73.9731667865401	New York
5.0	Anna Maria Cianciulli Acting Coach and Teacher	40.7641767	-73.9833744	Manhattan
4.0	Madison Square Garden	40.7485077	-73.9887129	New York
4.0	Montclair Historical Society	40.8118782	-74.223259	Montclair
5.0	Romancing Manhattan Tours	40.7712898	-73.9556732	Manhattan
3.0	Umbrage Editions	40.7025999	-73.98909	Brooklyn
4.0	Greenwich Village NYC	40.7318954	-73.9958649	New York
3.5	James A. Farley Post Office Building	40.7515459	-73.9959106	New York
4.5	Interference Archive	40.6726303	-73.9911575	Brooklyn
4.5	Flatiron Building	40.7412290453689	-73.9895794188884	New York
4.0	New York City Department of Records - Municipal Archives	40.7135233729119	-74.0042979957163	New York
